"created_at","screen_name","text","name","location","is_retweet","date"
2015-05-28 21:13:33,"BarackObama","Read this blog from @GinaEPA and Jo-Ellen Darcy on why protecting water sources is so important: http://t.co/gGqsIgvegm #CleanWaterRules","Barack Obama","Washington, DC",FALSE,2015-05-28
2015-05-28 19:21:39,"BarackObama","Enforceable labor and environmental protections are just a couple of reasons why America needs to #LeadOnTrade. http://t.co/4THWZFdRHh","Barack Obama","Washington, DC",FALSE,2015-05-28
2015-05-28 16:47:30,"BarackObama","Read about the hurricane preparedness briefing the President is receiving in Miami today: http://t.co/NfRkw4p8l7 #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-28
2015-05-28 15:16:17,"BarackObama","A huge step forward in making sure our drinking water is clean. #CleanWaterRules http://t.co/yRZIOgss8Z","Barack Obama","Washington, DC",FALSE,2015-05-28
2015-05-27 22:14:16,"BarackObama","Read why #CleanWaterRules are essential to prevent pollution and protect our drinking waters: http://t.co/FXNuuAbJ5n","Barack Obama","Washington, DC",FALSE,2015-05-27
2015-05-27 20:47:28,"BarackObama","When 97 percent of climate scientists agree, it's time for the deniers to put politics aside and #ActOnClimate. http://t.co/mbHMhbVJK9","Barack Obama","Washington, DC",FALSE,2015-05-27
2015-05-27 15:09:45,"BarackObama","These #CleanWaterRules will protect America's drinking water from polluters. http://t.co/P643CfwEBV","Barack Obama","Washington, DC",FALSE,2015-05-27
2015-05-26 22:13:47,"BarackObama","Millions of Americans are counting on this. http://t.co/ncc9veKX6Q","Barack Obama","Washington, DC",FALSE,2015-05-26
2015-05-26 17:21:41,"BarackObama","Cities nationwide are answering the President's call to #LeadOnLeave and #RaiseTheWage: http://t.co/3VDPVvvCGz","Barack Obama","Washington, DC",FALSE,2015-05-26
2015-05-26 15:30:43,"BarackObama","The President is pursuing the most progressive trade agreement in U.S. history. You can help fight for it, too: http://t.co/uZvkgHBQ7J","Barack Obama","Washington, DC",FALSE,2015-05-26
2015-05-23 18:42:52,"BarackObama","""Americans gave everything they had—not for glory ... but for something greater than themselves."" —President Obama http://t.co/4xV5ajotkU","Barack Obama","Washington, DC",FALSE,2015-05-23
2015-05-23 17:09:22,"BarackObama","Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl","Barack Obama","Washington, DC",FALSE,2015-05-23
2015-05-23 15:47:31,"BarackObama","Watch President Obama pay tribute to the United States Armed Forces in the weekly address: http://t.co/NttY012PUi #MemorialDayWeekend","Barack Obama","Washington, DC",FALSE,2015-05-23
2015-05-22 20:57:53,"BarackObama","If the U.S. doesn't #LeadOnTrade, others will. Let's make sure America writes the rules in this global economy: http://t.co/BL15PXZBuC","Barack Obama","Washington, DC",FALSE,2015-05-22
2015-05-22 18:19:57,"BarackObama","America needs to lead the way and #ActOnClimate. http://t.co/w9QG9qPxF4 http://t.co/U3T5negdYn","Barack Obama","Washington, DC",FALSE,2015-05-22
2015-05-22 16:22:43,"BarackObama","The deadline to be part of the summer #OFAFellows program is tomorrow—apply here: http://t.co/yN8vcgQg7f","Barack Obama","Washington, DC",FALSE,2015-05-22
2015-05-22 14:59:23,"BarackObama","LIVE: The President is speaking to the Adas Israel Congregation in celebration of Jewish American Heritage Month. http://t.co/yHfyWCckLt","Barack Obama","Washington, DC",FALSE,2015-05-22
2015-05-21 22:36:57,"BarackObama","Love is winning: http://t.co/KjLt3A8mk3 #LoveIsLove http://t.co/0EdqRMaqXX","Barack Obama","Washington, DC",FALSE,2015-05-21
2015-05-21 20:48:36,"BarackObama","Read how the Obama administration is stepping up to protect honeybees and other pollinators: http://t.co/P6rMxeUq1L","Barack Obama","Washington, DC",FALSE,2015-05-21
2015-05-21 17:03:59,"BarackObama","Check out the President's speech at the United States Coast Guard Academy on why it's so important to #ActOnClimate: http://t.co/4Zxjs2v9ap","Barack Obama","Washington, DC",FALSE,2015-05-21
2015-05-21 15:06:13,"BarackObama","This is about making sure there's a level playing field for American workers in the global economy. http://t.co/kMibkh65YB #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-05-21
2015-05-20 22:01:23,"BarackObama","TV won't be the same without Dave. http://t.co/9q5NHTf3b5","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 19:55:21,"BarackObama","America needs to #LeadOnTrade. If you want trade policy that's tough, progressive, and transparent, add your name: http://t.co/xv3tZi1G4H","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 16:18:51,"BarackObama","""This cannot be subject to the usual politics and the usual rhetoric."" —President Obama on climate change #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 16:14:48,"BarackObama","""It will not be easy, it will require sacrifices, and the politics will be tough. But there is no other way."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 16:12:53,"BarackObama","""The only way the world is going to prevent the effects of climate change is to slow down the warming of the planet."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 16:10:23,"BarackObama","""Climate change—and especially rising seas—is a threat to our homeland security."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 16:08:33,"BarackObama","""Denying it or refusing to deal with it endangers our national security."" —President Obama on climate change #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 16:05:16,"BarackObama","""Cadets, the threat of a changing climate cuts to the very core of your service."" —President Obama to the U.S. Coast Guard Academy graduates","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 16:02:22,"BarackObama","""The planet is getting warmer. Fourteen of the 15 hottest years on record have been in the past 15 years."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 15:57:32,"BarackObama","""The best scientists in the world know that climate change is happening."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 15:43:17,"BarackObama","LIVE: President Obama is delivering the keynote address at the commencement ceremony of the U.S. Coast Guard Academy. http://t.co/bkb3Wwjzvi","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-20 14:35:31,"BarackObama","Tune in at 11:35 a.m. ET to watch the President deliver a commencement speech at the U.S. Coast Guard Academy: http://t.co/0CUMi3p5BU","Barack Obama","Washington, DC",FALSE,2015-05-20
2015-05-19 20:03:31,"BarackObama","This is why health care reform matters. http://t.co/vc3R43veNk","Barack Obama","Washington, DC",FALSE,2015-05-19
2015-05-19 16:21:22,"BarackObama","Bees. http://t.co/gzqCOf1l0i","Barack Obama","Washington, DC",FALSE,2015-05-19
2015-05-19 15:05:25,"BarackObama","This is your opportunity to get your start in community organizing: http://t.co/XVzPFfiNX0","Barack Obama","Washington, DC",FALSE,2015-05-19
2015-05-18 20:40:02,"BarackObama","It's time to do away with Mad Men-era workplace policies—add your name if you agree: http://t.co/i5jzNPSEwi http://t.co/OOj85HZfYn","Barack Obama","Washington, DC",FALSE,2015-05-18
2015-05-18 18:48:50,"BarackObama","LIVE: President Obama is speaking to youth and local law enforcement in New Jersey. http://t.co/Mp3KIk8WO2","Barack Obama","Washington, DC",FALSE,2015-05-18
2015-05-18 17:57:00,"BarackObama","Welcome @POTUS, the official government account of the President of the United States.","Barack Obama","Washington, DC",FALSE,2015-05-18
2015-05-18 14:47:53,"BarackObama","What will it take for climate change deniers to #ActOnClimate? http://t.co/uN7gkOcpyM","Barack Obama","Washington, DC",FALSE,2015-05-18
2015-05-16 19:58:29,"BarackObama","""We want a place where you can make it if you try. That’s the promise we make to our young people."" —President Obama http://t.co/kCzW0tJFQg","Barack Obama","Washington, DC",FALSE,2015-05-16
2015-05-16 15:08:00,"BarackObama","In the weekly address, President Obama discusses the importance of expanding opportunity for all Americans: http://t.co/viCQAQZm4k","Barack Obama","Washington, DC",FALSE,2015-05-16
2015-05-15 22:08:29,"BarackObama","This is about leveling the playing field for American workers in the global economy—say it's time to #LeadOnTrade: http://t.co/6PwUby8jHz","Barack Obama","Washington, DC",FALSE,2015-05-15
2015-05-15 17:58:22,"BarackObama","You could be the next great grassroots organizer. Here's how: http://t.co/7dyYULsFmY #OFAFellows","Barack Obama","Washington, DC",FALSE,2015-05-15
2015-05-15 15:33:04,"BarackObama","""There’s going to be one killer blues session in heaven tonight."" —President Obama on the passing of #BBKing http://t.co/GD2yY6vymV","Barack Obama","Washington, DC",FALSE,2015-05-15
2015-05-14 22:14:55,"BarackObama","""When it comes to a woman's health, no politician should get to decide what's best for you."" —President Obama #NWHW http://t.co/IxN0WtNZ0E","Barack Obama","Washington, DC",FALSE,2015-05-14
2015-05-14 20:44:39,"BarackObama","This is a real step forward in creating a fair environment for the roughly 40 million Americans with student debt: http://t.co/8TdhanWMrF","Barack Obama","Washington, DC",FALSE,2015-05-14
2015-05-14 18:42:56,"BarackObama","It's the #GimmeFive challenge, presidential style. http://t.co/5ZLnuQ65ly","Barack Obama","Washington, DC",FALSE,2015-05-14
2015-05-14 17:20:33,"BarackObama","This shouldn't be an issue in 2015. #LeadOnLeave http://t.co/dJFCjxeS1R","Barack Obama","Washington, DC",FALSE,2015-05-14
2015-05-14 15:03:17,"BarackObama","Yumi used to think she couldn't make a difference—now she's helping DREAMers in her community. Read her story: http://t.co/LtBswxiF8o","Barack Obama","Washington, DC",FALSE,2015-05-14
2015-05-13 21:56:45,"BarackObama","It's time for the United States to #LeadOnTrade—add your name if you agree: http://t.co/qdytgxXBZo","Barack Obama","Washington, DC",FALSE,2015-05-13
2015-05-13 20:43:10,"BarackObama","America needs to #LeadOnTrade by making sure any deal lives up to our values. (graphic via @WhiteHouse) http://t.co/TqJAo0cGeH","Barack Obama","Washington, DC",FALSE,2015-05-13
2015-05-13 16:52:04,"BarackObama","""Our thoughts and prayers go out to the families and friends of those we lost last night."" —President Obama on the Amtrak derailment","Barack Obama","Washington, DC",FALSE,2015-05-13
2015-05-12 21:33:16,"BarackObama","Add your name if you think it's time to treat paid leave like the economic priority it is: http://t.co/C6uxNauhYK #LeadOnLeave","Barack Obama","Washington, DC",FALSE,2015-05-12
2015-05-12 19:34:37,"BarackObama","It's time to do better by working families. Let's #LeadOnLeave. http://t.co/fp5rw6y6of","Barack Obama","Washington, DC",FALSE,2015-05-12
2015-05-12 15:20:20,"BarackObama","Sign on if you agree that working families deserve paid leave: http://t.co/3FaJzk6cI8 #LeadOnLeave","Barack Obama","Washington, DC",FALSE,2015-05-12
2015-05-11 23:05:49,"BarackObama","NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha","Barack Obama","Washington, DC",FALSE,2015-05-11
2015-05-11 17:59:27,"BarackObama","As we continue to celebrate mothers, let's make sure workplace policies live up to what they deserve: http://t.co/hloGsujQfS #LeadOnLeave","Barack Obama","Washington, DC",FALSE,2015-05-11
2015-05-11 15:18:13,"BarackObama","It's time to give American workers the security of paid leave. #LeadOnLeave http://t.co/u0vythSZ0g","Barack Obama","Washington, DC",FALSE,2015-05-11
2015-05-09 15:52:25,"BarackObama","""We will be forever grateful for what these remarkable men and women did."" —President Obama http://t.co/C3Rg4rkRyv","Barack Obama","Washington, DC",FALSE,2015-05-09
2015-05-09 14:50:43,"BarackObama","WATCH: President Obama honors the 70th anniversary of VE Day in the weekly address: http://t.co/vMm2UxSIFt","Barack Obama","Washington, DC",FALSE,2015-05-09
2015-05-08 20:26:27,"BarackObama","President Obama visits his 50th state today. See White House photographer @PeteSouza's gallery from the first 49: http://t.co/mQwCsZEcqM","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 18:49:16,"BarackObama","In the last 62 months, over 12.3 million private-sector jobs have been added to the economy. Read more: http://t.co/f0QrgOt1iB","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 17:20:31,"BarackObama","""When the playing field is level, nobody beats the United States of America."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 17:16:21,"BarackObama","""If any agreement undercuts working families—I wouldn’t sign it."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 17:12:23,"BarackObama","""If you are opposed to these smart, progress trade deals, that means you must be satisfied with the status quo."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 17:00:21,"BarackObama","""We have to make sure America writes the rules of the global economy."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 16:59:43,"BarackObama","""If we don't write the rules for trade around the world, guess what: China will."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 16:56:25,"BarackObama","""I view smart trade agreements as a part of middle-class economics."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 16:44:22,"BarackObama","LIVE: President Obama is speaking about trade in Beaverton, Oregon. http://t.co/m7g1VbsPrj","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 15:45:50,"BarackObama","Tune in at 12:15 p.m. ET to watch the President deliver remarks on trade in Beaverton, Oregon: http://t.co/m7g1VbsPrj","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-08 13:06:14,"BarackObama","The economy added 223,000 jobs in April—that's a record 62 consecutive months of private-sector job growth.","Barack Obama","Washington, DC",FALSE,2015-05-08
2015-05-07 22:06:03,"BarackObama","Too many elected officials are still in denial about climate change. Join the team holding them accountable: http://t.co/UEGDqi8UQd","Barack Obama","Washington, DC",FALSE,2015-05-07
2015-05-07 19:50:16,"BarackObama","Carbon pollution in the atmosphere has hit a dangerous milestone. It's time for action, not denial. http://t.co/PbTnZNaFTi #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-07
2015-05-07 16:49:21,"BarackObama","That time President Obama didn't need an anger translator to show how much we need to #ActOnClimate: http://t.co/gI2YPGJ15B #TBT","Barack Obama","Washington, DC",FALSE,2015-05-07
2015-05-06 20:11:18,"BarackObama","Addressing climate change isn't just good for our planet and our economy—it's good for our health: http://t.co/JWLJwnOI1a #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-05-06
2015-05-05 20:01:57,"BarackObama","Add your name if you're ready to #ActOnClimate: http://t.co/Ivsom2VXOg http://t.co/T7CeyDxzkk","Barack Obama","Washington, DC",FALSE,2015-05-05
2015-05-05 17:48:59,"BarackObama","David Letterman and President Obama discussed retirement plans last night. Take a look: http://t.co/ZfMIDfd92e","Barack Obama","Washington, DC",FALSE,2015-05-05
2015-05-05 16:11:48,"BarackObama","This @OFA volunteer is fighting to make the world better for her grandchildren. http://t.co/S2Bgd6Tq7L","Barack Obama","Washington, DC",FALSE,2015-05-05
2015-05-04 21:57:26,"BarackObama","Working families deserve paid leave. #LeadOnLeave http://t.co/5tlrfY7ZfQ","Barack Obama","Washington, DC",FALSE,2015-05-04
2015-05-04 18:57:20,"BarackObama","Happening now: President Obama delivers remarks for the launch of the My Brother's Keeper Alliance at @LehmanCollege. http://t.co/Rh8KgadI7g","Barack Obama","Washington, DC",FALSE,2015-05-04
2015-05-04 17:08:11,"BarackObama","Tune in at 2:35 p.m. ET to watch the President speak at the launch of the My Brother's Keeper Alliance. http://t.co/UDmQPkCfss","Barack Obama","Washington, DC",FALSE,2015-05-04
2015-05-04 15:51:26,"BarackObama","The science is clear—climate change shouldn't be ignored. #ActOnClimate http://t.co/4cDfjNrvYe","Barack Obama","Washington, DC",FALSE,2015-05-04
2015-05-02 17:40:34,"BarackObama","""A great education can be within everyone’s reach."" —President Obama http://t.co/mysKXSSvH7","Barack Obama","Washington, DC",FALSE,2015-05-02
2015-05-02 16:30:28,"BarackObama","WATCH: In the weekly address, President Obama reiterates his commitment to expanding access to education. http://t.co/mysKXSAUix","Barack Obama","Washington, DC",FALSE,2015-05-02
2015-05-01 20:27:27,"BarackObama","Teachers have the ability to influence their students for life. #ThankATeacher and share how important yours were: http://t.co/KgJczHwPMP","Barack Obama","Washington, DC",FALSE,2015-05-01
2015-05-01 15:06:20,"BarackObama","Know someone who would be perfect for this fellowship? Here's where to apply: http://t.co/ahGWYDvUSD","Barack Obama","Washington, DC",FALSE,2015-05-01
2015-04-30 19:13:36,"BarackObama","President Obama runs into a group of schoolchildren while walking near the White House. WARNING: cuteness ensues. http://t.co/rmFzZICnlX","Barack Obama","Washington, DC",FALSE,2015-04-30
2015-04-30 16:59:23,"BarackObama","Read President Obama's op-ed in the @MiamiHerald on why we can't wait to #ActOnClimate: http://t.co/XZf9ASsVVU","Barack Obama","Washington, DC",FALSE,2015-04-30
2015-04-30 15:13:26,"BarackObama","LIVE: The President takes a virtual field trip and discusses improving access to libraries for students. http://t.co/2nvtVWNJdc #BooksForAll","Barack Obama","Washington, DC",FALSE,2015-04-30
2015-04-29 21:58:04,"BarackObama","Read how this fifth-grade teacher helped inspire the President of the United States: http://t.co/mEGP8AXs16 #ThankATeacher","Barack Obama","Washington, DC",FALSE,2015-04-29
2015-04-29 20:39:49,"BarackObama","Our education shapes who we become. Share who inspired you, and #ThankATeacher today: http://t.co/gwZNbvbEZ1","Barack Obama","Washington, DC",FALSE,2015-04-29
2015-04-29 19:31:04,"BarackObama","Check out President Obama's interview with @WSJ on why America needs to #LeadOnTrade: http://t.co/XEu9c6vNIg","Barack Obama","Washington, DC",FALSE,2015-04-29
2015-04-29 16:39:00,"BarackObama",".@OFA's fellowship program is all about training the next generation of grassroots organizers. Be a part of it: http://t.co/TN53ePaXgJ","Barack Obama","Washington, DC",FALSE,2015-04-29
2015-04-29 15:33:41,"BarackObama","LIVE: President Obama honors the 2015 National Teacher of the Year. http://t.co/yXt8U62ov0 #ThankATeacher","Barack Obama","Washington, DC",FALSE,2015-04-29
2015-04-27 20:12:07,"BarackObama","If you aspire to be a better community organizer, this is for you: http://t.co/Nrmi9c8SLo","Barack Obama","Washington, DC",FALSE,2015-04-27
2015-04-27 18:23:54,"BarackObama","Thanks to health care reform, people have more options—just another reason Americans are #BetterWithObamacare: http://t.co/hKjXmCor6X","Barack Obama","Washington, DC",FALSE,2015-04-27
2015-04-27 16:30:32,"BarackObama","Congratulations to Loretta Lynch, who was sworn in as U.S. attorney general today, the first African-American woman to hold the post.","Barack Obama","Washington, DC",FALSE,2015-04-27
2015-04-27 15:07:31,"BarackObama","ICYMI: Watch President Obama's full remarks to @OFA supporters last week. http://t.co/CoWHv3BKPO","Barack Obama","Washington, DC",FALSE,2015-04-27
2015-04-26 02:20:27,"BarackObama","LIVE: Watch the 2015 White House Correspondents' Dinner. http://t.co/JYRHmvEGSV #WHCD","Barack Obama","Washington, DC",FALSE,2015-04-26
2015-04-25 22:57:07,"BarackObama","Cecily Strong hosts the White House Correspondents' Dinner tonight at 8 p.m. ET. Watch it here: http://t.co/9tfUryyAP7","Barack Obama","Washington, DC",FALSE,2015-04-25
2015-04-25 18:15:18,"BarackObama","""We can’t surrender to the future—because we are meant to win the future."" —President Obama http://t.co/FT27suS88W #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-25
2015-04-25 15:17:03,"BarackObama","In the weekly address, the President discusses how the new trade deal will benefit American workers and businesses: http://t.co/NjuKWBEk62","Barack Obama","Washington, DC",FALSE,2015-04-25
2015-04-24 20:43:48,"BarackObama","Farmers can fight climate change. Read about the Obama administration's new plans to help: http://t.co/MWU7oqD8Cn #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-24
2015-04-24 18:19:22,"BarackObama","If you know someone looking to take their organizing skills to the next level, send them here: http://t.co/FRpGyX7iVh","Barack Obama","Washington, DC",FALSE,2015-04-24
2015-04-24 15:54:14,"BarackObama","America can't stand by and let other countries #LeadOnTrade. We have to step up and write free and fair trade rules. http://t.co/epz8uJekra","Barack Obama","Washington, DC",FALSE,2015-04-24
2015-04-23 21:48:16,"BarackObama","""You give me hope. You guys are doing extraordinary things."" —President Obama to @OFA supporters","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:44:15,"BarackObama","""Talk to your friends, talk to your neighbors, talk about why this work matters."" —President Obama to @OFA supporters","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:43:04,"BarackObama","""If I didn't think this was the best thing to do for working families, I would not be doing it."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:41:05,"BarackObama","""We've got to fight for trade that benefits our workers—on our terms."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:39:18,"BarackObama","""I've been fighting income inequality since before it was cool."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:37:19,"BarackObama","""My entire presidency has been about helping working families."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:35:21,"BarackObama","""The status quo isn't working for our workers."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:33:57,"BarackObama","""It's not just good for our businesses, it's good for our workers."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:32:38,"BarackObama","""It's the most progressive trade agreement in our history."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:31:08,"BarackObama","""We want to make sure we win the future. That's what America is about."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:28:31,"BarackObama","""America needs to write the rules of the global economy. We can't leave it to somebody else."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:25:57,"BarackObama","""This set of trade agreements that we're looking at is vital to middle-class economics."" —President Obama #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:22:46,"BarackObama","""Today, more than 16 million Americans have gained the security of health insurance."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:20:57,"BarackObama","""I'm proud of all of you, and I hope all of you are proud of what we've done together."" —President Obama to @OFA supporters","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:17:20,"BarackObama","""You guys sound fired up!"" —President Obama at the @OFA Spring Summit","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 21:13:53,"BarackObama","LIVE on @OFA #Periscope: President Obama is speaking at the 2015 Spring Summit. http://t.co/j3cxgyiH9q","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 20:12:06,"BarackObama","You won't want to miss this. http://t.co/FPV0VEwFAz","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 18:16:23,"BarackObama","Here’s a reminder from @GinaEPA of a few challenges the EPA has conquered in the past: http://t.co/voNhiOhjX6 #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-23 16:49:10,"BarackObama","Apply to be an @OFA fellow today to make a difference in your community: http://t.co/CouTSgfZJR","Barack Obama","Washington, DC",FALSE,2015-04-23
2015-04-22 22:24:14,"BarackObama","#ClimateChangeIsReal. So is President Obama's 3-point game. http://t.co/M27bxCqJSG","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:38:15,"BarackObama","""We are blessed with the most beautiful God-given landscape in the entire world ... We have to be good stewards for it."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:35:22,"BarackObama","""This is not some impossible problem that we cannot solve. We can solve it if we have the political will."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:32:49,"BarackObama","""No matter who you are, no matter where you live, our parks ... are your birthright as Americans.""  —President Obama  #FindYourPark","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:30:44,"BarackObama","""Every dollar invested in the National Park Service generates $10 for the American economy. That's a good investment."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:28:40,"BarackObama","""Climate change can no longer be denied. It can't be edited out. It can't be omitted from the conversation."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:27:05,"BarackObama","""The Pentagon says that climate change poses an increasing set of risks for global security."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:25:10,"BarackObama","""If we don't act, there may not be an Everglades as we know it."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:23:32,"BarackObama","""I can't think of a better way to spend Earth Day than in one of our greatest national treasures, the Everglades."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 19:19:24,"BarackObama","LIVE: President Obama is discussing the threat climate change poses to our economy and to the world. http://t.co/nDOE0KVHhz #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 18:55:08,"BarackObama","Tune in at 3:05 p.m. ET to watch the President speak in Everglades National Park about fighting climate change: http://t.co/glIczQiYfn","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 17:00:29,"BarackObama","#ClimateChangeIsReal. So is the historic agreement between the U.S. and China last fall to cut carbon pollution.","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-22 15:17:23,"BarackObama","#ClimateChangeIsReal. So are the actions President Obama is taking to tackle it. http://t.co/63jKisj8ZS","Barack Obama","Washington, DC",FALSE,2015-04-22
2015-04-21 21:30:17,"BarackObama","The United States needs to #LeadOnTrade and sell more goods that are #MadeInAmerica. http://t.co/Dci4g4QwsJ","Barack Obama","Washington, DC",FALSE,2015-04-21
2015-04-21 17:32:37,"BarackObama","Help organizers from across the country get the training needed to take their skills to the next level: http://t.co/6NX665t21s","Barack Obama","Washington, DC",FALSE,2015-04-21
2015-04-21 14:44:57,"BarackObama","If you want to take your organizing skills to the next level, this is for you—apply to be an @OFA fellow now: http://t.co/FFhKAq62My","Barack Obama","Washington, DC",FALSE,2015-04-21
2015-04-20 21:31:59,"BarackObama","WATCH: This is why it's important for the United States to #LeadOnTrade. http://t.co/bmJHjXkf7M","Barack Obama","Washington, DC",FALSE,2015-04-20
2015-04-20 16:57:43,"BarackObama","""This week, we embrace our cherished lands and waters, and celebrate the ways they enrich our nation."" —President Obama #FindYourPark","Barack Obama","Washington, DC",FALSE,2015-04-20
2015-04-20 15:51:17,"BarackObama","""Let us seize this opportunity to experience all our great outdoors has to offer."" —President Obama #FindYourPark http://t.co/Ars1nVGcxF","Barack Obama","Washington, DC",FALSE,2015-04-20
2015-04-18 19:14:11,"BarackObama","""Climate change can no longer be denied—or ignored."" —President Obama http://t.co/afKE8Uxnt7 #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-18
2015-04-18 16:11:10,"BarackObama","WATCH: In the weekly address, President Obama talks about his commitment to #ActOnClimate. http://t.co/xLlvacwHd6","Barack Obama","Washington, DC",FALSE,2015-04-18
2015-04-17 19:04:34,"BarackObama","ICYMI: Check out the full video from the #ObamaTownHall on equal pay, child care, and more. http://t.co/GKwVmVibqs","Barack Obama","Washington, DC",FALSE,2015-04-17
2015-04-17 17:19:27,"BarackObama","This article debunks six big myths on climate change: http://t.co/mjYayX3jFc (h/t @goodhousemag) #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-17
2015-04-16 18:37:01,"BarackObama","""We shouldn't have to choose between rewarding work and raising a family."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 18:32:31,"BarackObama","""Things like paid leave, paid sick days, child care, equal pay—these are family issues and these are economic issues."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 18:29:14,"BarackObama","""Anything that holds women back holds back the entire country."" —President Obama #EqualPayNow","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 18:26:57,"BarackObama","""Ensuring equal pay for women is a no-brainer."" —President Obama #EqualPayNow","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 18:24:35,"BarackObama","""Because our workplaces have changed, we have to change with them."" —President Obama #EqualPayNow","Barack Obama","Washington, DC",FALSE,2015-04-16
